prefix,expression,term_count,constant_count,operator_count,epoch_90,best_reward,mean_reward,top_reward
Y mul INT+ 2 mul pow x INT+ 2 add x exp x,2*x**2*(x + exp(x)),4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 mul add INT+ 4 add mul INT- 4 x mul INT+ 2 pow x INT+ 2 exp x,x**4/2 + (2*x**2 - 4*x + 4)*exp(x),8,4,9
Y mul INT- 1 mul x add INT+ 5 x,-x*(x + 5),4,2,2
Y add mul div INT- 5 INT+ 2 pow x INT+ 2 mul div INT- 1 INT+ 3 pow x INT+ 3,-x**3/3 - 5*x**2/2,4,2,5
Y mul pow x INT- 3 add x pow x INT+ 2,(x**2 + x)/x**3,3,0,4
Y add mul INT- 1 pow x INT- 1 ln x,log(x) - 1/x,3,1,4
Y mul pow x INT+ 3 ln INT+ 2,x**3*log(2),2,1,2
Y mul div INT+ 1 INT+ 4 mul pow x INT+ 4 ln INT+ 2,x**4*log(2)/4,3,2,2
Y add mul INT- 2 pow x INT+ 2 mul INT+ 4 x,-2*x**2 + 4*x,4,2,4
Y add mul INT+ 2 pow x INT+ 2 mul div INT- 2 INT+ 3 pow x INT+ 3,-2*x**3/3 + 2*x**2,4,2,5
Y pow add x mul INT+ 2 pow x INT+ 2 INT- 1,1/(2*x**2 + x),1,0,1
Y add mul INT- 1 ln add div INT+ 1 INT+ 2 x ln x,log(x) - log(x + 1/2),3,1,4
Y mul INT+ 2 pow add INT+ 5 x INT- 1,2/(x + 5),2,1,2
Y mul INT+ 2 ln add INT+ 5 x,2*log(x + 5),2,1,2
Y add x tanh mul INT+ 3 x,x + tanh(3*x),2,0,2
Y add x add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT- 1 INT+ 3 ln add INT+ 1 tanh mul INT+ 3 x,x**2/2 + x - log(tanh(3*x) + 1)/3,5,2,5
Y mul INT+ 3 atan x,3*atan(x),2,1,2
Y add mul div INT- 3 INT+ 2 ln add INT+ 1 pow x INT+ 2 mul INT+ 3 mul x atan x,3*x*atan(x) - 3*log(x**2 + 1)/2,5,2,5
Y add INT+ 2 mul x ln x,x*log(x) + 2,3,1,3
Y add mul INT+ 2 x add mul div INT- 1 INT+ 4 pow x INT+ 2 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 ln x,x**2*log(x)/2 - x**2/4 + 2*x,7,3,7
Y mul INT+ 3 mul pow x INT+ 2 add INT+ 3 x,3*x**2*(x + 3),4,2,3
Y add mul INT+ 3 pow x INT+ 3 mul div INT+ 3 INT+ 4 pow x INT+ 4,3*x**4/4 + 3*x**3,4,2,5
Y mul x add x add pow x INT+ 2 exp x,x*(x**2 + x + exp(x)),4,0,4
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul add INT- 1 x exp x,x**4/4 + x**3/3 + (x - 1)*exp(x),7,3,8
Y mul pow x INT+ 3 ln INT+ 4,x**3*log(4),2,1,2
Y mul div INT+ 1 INT+ 2 mul pow x INT+ 4 ln INT+ 2,x**4*log(2)/2,3,2,2
Y mul pow x INT+ 2 pow cos INT+ 3 INT- 1,x**2/cos(3),2,1,2
Y mul div INT+ 1 INT+ 3 mul pow x INT+ 3 pow cos INT+ 3 INT- 1,x**3/(3*cos(3)),3,2,2
Y add mul INT- 2 x atanh x,-2*x + atanh(x),3,1,3
Y add mul INT- 1 pow x INT+ 2 add mul INT- 1 atanh x add mul x atanh x ln add INT+ 1 x,-x**2 + x*atanh(x) + log(x + 1) - atanh(x),7,2,8
Y mul pow x INT+ 2 pow cos INT+ 4 INT- 1,x**2/cos(4),2,1,2
Y mul div INT+ 1 INT+ 3 mul pow x INT+ 3 pow cos INT+ 4 INT- 1,x**3/(3*cos(4)),3,2,2
Y add mul INT+ 2 x asin mul INT+ 2 x,2*x + asin(2*x),3,1,3
Y add pow x INT+ 2 add mul div INT+ 1 INT+ 2 sqrt add INT+ 1 mul INT- 4 pow x INT+ 2 mul x asin mul INT+ 2 x,x**2 + x*asin(2*x) + sqrt(1 - 4*x**2)/2,5,1,6
Y add mul div INT+ 1 INT+ 2 x mul div INT+ 1 INT+ 2 cos x,x/2 + cos(x)/2,4,2,4
Y add mul div INT+ 1 INT+ 2 sin x mul div INT+ 1 INT+ 4 pow x INT+ 2,x**2/4 + sin(x)/2,4,2,5
Y add INT+ 2 mul x cos x,x*cos(x) + 2,3,1,3
Y add mul INT+ 2 x add mul x sin x cos x,x*sin(x) + 2*x + cos(x),5,1,5
Y add mul INT- 2 x tanh x,-2*x + tanh(x),3,1,3
Y add x add mul INT- 1 pow x INT+ 2 mul INT- 1 ln add INT+ 1 tanh x,-x**2 + x - log(tanh(x) + 1),5,2,5
Y mul INT+ 3 mul pow x INT+ 2 exp mul INT- 1 x,3*x**2*exp(-x),3,1,3
Y mul add INT- 6 add mul INT- 6 x mul INT- 3 pow x INT+ 2 exp mul INT- 1 x,(-3*x**2 - 6*x - 6)*exp(-x),6,3,6
Y mul x acosh INT+ 2,x*acosh(2),2,1,1
Y mul div INT+ 1 INT+ 2 mul pow x INT+ 2 acosh INT+ 2,x**2*acosh(2)/2,3,2,2
Y mul pow x INT- 1 add INT+ 6 mul INT+ 2 x,(2*x + 6)/x,4,2,4
Y add mul INT+ 2 x mul INT+ 6 ln x,2*x + 6*log(x),4,2,4
Y add x mul INT- 1 tan INT+ 1,x - tan(1),3,2,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 1 mul x tan INT+ 1,x**2/2 - x*tan(1),5,3,4
Y mul INT- 1 mul x atanh x,-x*atanh(x),3,1,2
Y add mul div INT+ 1 INT+ 2 atanh x add mul div INT- 1 INT+ 2 x mul div INT- 1 INT+ 2 mul pow x INT+ 2 atanh x,-x**2*atanh(x)/2 - x/2 + atanh(x)/2,7,3,7
Y mul pow x INT+ 2 pow sin INT+ 3 INT- 1,x**2/sin(3),2,1,2
Y mul div INT+ 1 INT+ 3 mul pow x INT+ 3 pow sin INT+ 3 INT- 1,x**3/(3*sin(3)),3,2,2
Y ln mul div INT+ 1 INT+ 3 pow x INT+ 2,log(x**2/3),1,0,1
Y add mul INT- 2 x mul x ln mul div INT+ 1 INT+ 3 pow x INT+ 2,x*log(x**2/3) - 2*x,4,1,4
Y mul INT+ 5 acosh x,5*acosh(x),2,1,2
Y add mul INT- 5 sqrt add INT- 1 pow x INT+ 2 mul INT+ 5 mul x acosh x,5*x*acosh(x) - 5*sqrt(x**2 - 1),5,2,5
Y mul INT+ 5 tanh x,5*tanh(x),2,1,2
Y add mul INT- 5 ln add INT+ 1 tanh x mul INT+ 5 x,5*x - 5*log(tanh(x) + 1),4,2,4
Y add mul INT- 2 x acosh x,-2*x + acosh(x),3,1,3
Y add mul INT- 1 pow x INT+ 2 add mul INT- 1 sqrt add INT- 1 pow x INT+ 2 mul x acosh x,-x**2 + x*acosh(x) - sqrt(x**2 - 1),6,2,7
Y mul pow x INT+ 2 add mul INT- 1 x ln x,x**2*(-x + log(x)),4,1,5
Y add mul div INT- 1 INT+ 4 pow x INT+ 4 add mul div INT- 1 INT+ 9 pow x INT+ 3 mul div INT+ 1 INT+ 3 mul pow x INT+ 3 ln x,-x**4/4 + x**3*log(x)/3 - x**3/9,7,3,8
Y add x acosh mul INT+ 3 x,x + acosh(3*x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 3 sqrt add INT- 1 mul INT+ 9 pow x INT+ 2 mul x acosh mul INT+ 3 x,x**2/2 + x*acosh(3*x) - sqrt(9*x**2 - 1)/3,6,2,7
Y mul INT+ 2 mul pow x INT+ 2 add x sin x,2*x**2*(x + sin(x)),4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 add mul INT+ 4 cos x add mul INT- 2 mul pow x INT+ 2 cos x mul INT+ 4 mul x sin x,x**4/2 - 2*x**2*cos(x) + 4*x*sin(x) + 4*cos(x),10,4,10
Y add pow x INT- 3 mul INT- 1 x,-x + x**(-3),3,1,3
Y add mul div INT- 1 INT+ 2 pow x INT- 2 mul div INT- 1 INT+ 2 pow x INT+ 2,-x**2/2 - 1/(2*x**2),4,2,5
Y mul INT+ 1 2 5 pow x INT+ 4,125*x**4,2,1,2
Y mul INT+ 2 5 pow x INT+ 5,25*x**5,2,1,2
Y acos add INT+ 4 x,acos(x + 4),1,0,1
Y add mul INT- 1 sqrt add INT- 1 5 add mul INT- 1 pow x INT+ 2 mul INT- 8 x add mul INT+ 4 acos add INT+ 4 x mul x acos add INT+ 4 x,x*acos(x + 4) - sqrt(-x**2 - 8*x - 15) + 4*acos(x + 4),6,2,7
Y mul x cosh mul INT+ 3 x,x*cosh(3*x),2,0,2
Y add mul div INT- 1 INT+ 9 cosh mul INT+ 3 x mul div INT+ 1 INT+ 3 mul x sinh mul INT+ 3 x,x*sinh(3*x)/3 - cosh(3*x)/9,5,2,5
Y mul pow x INT+ 2 pow cos INT+ 5 INT- 1,x**2/cos(5),2,1,2
Y mul div INT+ 1 INT+ 3 mul pow x INT+ 3 pow cos INT+ 5 INT- 1,x**3/(3*cos(5)),3,2,2
Y add INT+ 1 ln pow x INT+ 2,log(x**2) + 1,2,1,2
Y add mul INT- 1 x mul x ln pow x INT+ 2,x*log(x**2) - x,4,1,4
Y mul div INT+ 1 INT+ 1 6 pow x INT- 4,1/(16*x**4),2,1,2
Y mul div INT- 1 INT+ 4 8 pow x INT- 3,-1/(48*x**3),2,1,2
Y mul pow x INT+ 3 pow add INT+ 3 x INT+ 3,x**3*(x + 3)**3,2,0,3
Y add mul div INT+ 1 INT+ 7 pow x INT+ 7 add mul div INT+ 3 INT+ 2 pow x INT+ 6 add mul div INT+ 2 7 INT+ 4 pow x INT+ 4 mul div INT+ 2 7 INT+ 5 pow x INT+ 5,x**7/7 + 3*x**6/2 + 27*x**5/5 + 27*x**4/4,8,4,9
Y add x asin mul INT+ 3 x,x + asin(3*x),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 3 sqrt add INT+ 1 mul INT- 9 pow x INT+ 2 mul x asin mul INT+ 3 x,x**2/2 + x*asin(3*x) + sqrt(1 - 9*x**2)/3,6,2,7
Y mul x pow add INT+ 2 x INT+ 3,x*(x + 2)**3,2,0,2
Y add mul INT+ 4 pow x INT+ 2 add mul INT+ 4 pow x INT+ 3 add mul div INT+ 1 INT+ 5 pow x INT+ 5 mul div INT+ 3 INT+ 2 pow x INT+ 4,x**5/5 + 3*x**4/2 + 4*x**3 + 4*x**2,8,4,9
Y add x mul x add x asinh x,x*(x + asinh(x)) + x,4,0,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 1 INT+ 4 asinh x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 asinh x mul div INT- 1 INT+ 4 mul x sqrt add INT+ 1 pow x INT+ 2,x**3/3 + x**2*asinh(x)/2 + x**2/2 - x*sqrt(x**2 + 1)/4 + asinh(x)/4,12,5,12
Y mul pow x INT+ 2 pow add INT+ 2 mul INT- 1 x INT- 1,x**2/(2 - x),2,0,3
Y add mul INT- 4 ln add INT- 2 x add mul INT- 2 x mul div INT- 1 INT+ 2 pow x INT+ 2,-x**2/2 - 2*x - 4*log(x - 2),6,3,6
Y mul sqrt INT+ 5 pow x INT+ 3,sqrt(5)*x**3,2,1,2
Y mul div INT+ 1 INT+ 4 mul sqrt INT+ 5 pow x INT+ 4,sqrt(5)*x**4/4,3,2,2
Y mul INT+ 5 asin x,5*asin(x),2,1,2
Y add mul INT+ 5 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 mul INT+ 5 mul x asin x,5*x*asin(x) + 5*sqrt(1 - x**2),5,2,5
Y add x add pow x INT+ 2 mul INT+ 4 pow x INT- 1,x**2 + x + 4/x,4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 4 ln x mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2/2 + 4*log(x),6,3,7
Y mul pow x INT+ 2 pow add x mul INT+ 2 pow x INT+ 2 INT- 1,x**2/(2*x**2 + x),2,0,3
Y add mul div INT+ 1 INT+ 2 x mul div INT- 1 INT+ 4 ln add INT+ 1 mul INT+ 2 x,x/2 - log(2*x + 1)/4,4,2,4
Y mul pow x INT+ 2 add mul INT- 1 x sin x,x**2*(-x + sin(x)),4,1,5
Y add mul INT+ 2 cos x add mul div INT- 1 INT+ 4 pow x INT+ 4 add mul INT- 1 mul pow x INT+ 2 cos x mul INT+ 2 mul x sin x,-x**4/4 - x**2*cos(x) + 2*x*sin(x) + 2*cos(x),10,4,10
Y add x pow add INT+ 5 x INT+ 3,x + (x + 5)**3,2,0,2
Y add mul INT+ 5 pow x INT+ 3 add mul INT+ 3 8 pow x INT+ 2 add mul INT+ 1 2 5 x mul div INT+ 1 INT+ 4 pow x INT+ 4,x**4/4 + 5*x**3 + 38*x**2 + 125*x,8,4,8
Y mul x add x mul pow x INT- 1 cos x,x*(x + cos(x)/x),4,0,5
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 sin x,x**3/3 + sin(x),3,1,4
Y sinh add INT+ 4 x,sinh(x + 4),1,0,1
Y cosh add INT+ 4 x,cosh(x + 4),1,0,1
Y mul x sqrt add INT+ 1 pow x INT+ 2,x*sqrt(x**2 + 1),2,0,2
Y add mul div INT+ 1 INT+ 3 sqrt add INT+ 1 pow x INT+ 2 mul div INT+ 1 INT+ 3 mul pow x INT+ 2 sqrt add INT+ 1 pow x INT+ 2,x**2*sqrt(x**2 + 1)/3 + sqrt(x**2 + 1)/3,5,2,6
Y asinh add INT+ 4 x,asinh(x + 4),1,0,1
Y add mul INT- 1 sqrt add INT+ 1 7 add pow x INT+ 2 mul INT+ 8 x add mul INT+ 4 asinh add INT+ 4 x mul x asinh add INT+ 4 x,x*asinh(x + 4) - sqrt(x**2 + 8*x + 17) + 4*asinh(x + 4),6,2,7
Y mul INT- 1 mul pow x INT- 1 ln x,-log(x)/x,3,1,3
Y mul div INT- 1 INT+ 2 pow ln x INT+ 2,-log(x)**2/2,2,1,2
Y mul x add x add pow x INT+ 2 pow x INT+ 3,x*(x**3 + x**2 + x),4,0,4
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul div INT+ 1 INT+ 5 pow x INT+ 5,x**5/5 + x**4/4 + x**3/3,6,3,7
Y atan add INT+ 5 x,atan(x + 5),1,0,1
Y add mul INT+ 5 atan add INT+ 5 x add mul div INT- 1 INT+ 2 ln add INT+ 2 6 add pow x INT+ 2 mul INT+ 1 0 x mul x atan add INT+ 5 x,x*atan(x + 5) - log(x**2 + 10*x + 26)/2 + 5*atan(x + 5),6,2,7
Y mul INT+ 2 mul pow x INT+ 2 add x sqrt x,2*x**2*(sqrt(x) + x),4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 mul div INT+ 4 INT+ 7 pow x div INT+ 7 INT+ 2,4*x**(7/2)/7 + x**4/2,4,2,5
Y add INT+ 9 mul INT- 1 x,9 - x,3,2,2
Y add mul INT+ 9 x mul div INT- 1 INT+ 2 pow x INT+ 2,-x**2/2 + 9*x,4,2,4
Y mul INT+ 5 asinh x,5*asinh(x),2,1,2
Y add mul INT- 5 sqrt add INT+ 1 pow x INT+ 2 mul INT+ 5 mul x asinh x,5*x*asinh(x) - 5*sqrt(x**2 + 1),5,2,5
Y add x mul INT+ 9 pow x INT+ 3,9*x**3 + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 9 INT+ 4 pow x INT+ 4,9*x**4/4 + x**2/2,4,2,5
Y mul div INT+ 1 INT+ 4 pow x div INT+ 5 INT+ 2,x**(5/2)/4,2,1,2
Y mul div INT+ 1 INT+ 1 4 pow x div INT+ 7 INT+ 2,x**(7/2)/14,2,1,2
Y mul pow x INT+ 3 cos INT+ 2,x**3*cos(2),2,1,2
Y mul div INT+ 1 INT+ 4 mul pow x INT+ 4 cos INT+ 2,x**4*cos(2)/4,3,2,2
Y mul pow x INT+ 2 pow sin INT+ 5 INT- 1,x**2/sin(5),2,1,2
Y mul div INT+ 1 INT+ 3 mul pow x INT+ 3 pow sin INT+ 5 INT- 1,x**3/(3*sin(5)),3,2,2
Y mul x add INT- 3 mul INT- 1 x,x*(-x - 3),4,2,3
Y add mul div INT- 3 INT+ 2 pow x INT+ 2 mul div INT- 1 INT+ 3 pow x INT+ 3,-x**3/3 - 3*x**2/2,4,2,5
Y mul pow x INT+ 2 pow ln INT+ 3 INT- 1,x**2/log(3),2,1,2
Y mul div INT+ 1 INT+ 3 mul pow x INT+ 3 pow ln INT+ 3 INT- 1,x**3/(3*log(3)),3,2,2
Y mul INT+ 3 asinh x,3*asinh(x),2,1,2
Y add mul INT- 3 sqrt add INT+ 1 pow x INT+ 2 mul INT+ 3 mul x asinh x,3*x*asinh(x) - 3*sqrt(x**2 + 1),5,2,5
Y mul x asin INT+ 2,x*asin(2),2,1,1
Y mul div INT+ 1 INT+ 2 mul pow x INT+ 2 asin INT+ 2,x**2*asin(2)/2,3,2,2
Y mul INT+ 4 mul sqrt INT+ 2 pow x div INT+ 5 INT+ 2,4*sqrt(2)*x**(5/2),3,2,2
Y mul div INT+ 8 INT+ 7 mul sqrt INT+ 2 pow x div INT+ 7 INT+ 2,8*sqrt(2)*x**(7/2)/7,3,2,2
Y acosh add INT+ 2 x,acosh(x + 2),1,0,1
Y add mul INT- 1 sqrt add INT+ 3 add pow x INT+ 2 mul INT+ 4 x add mul INT+ 2 acosh add INT+ 2 x mul x acosh add INT+ 2 x,x*acosh(x + 2) - sqrt(x**2 + 4*x + 3) + 2*acosh(x + 2),6,2,7
Y mul pow x INT+ 2 add x mul INT- 1 exp x,x**2*(x - exp(x)),4,1,5
Y add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul add INT- 2 add mul INT- 1 pow x INT+ 2 mul INT+ 2 x exp x,x**4/4 + (-x**2 + 2*x - 2)*exp(x),8,4,9
Y tanh add INT+ 4 x,tanh(x + 4),1,0,1
Y add x mul INT- 1 ln add INT+ 1 tanh add INT+ 4 x,x - log(tanh(x + 4) + 1),3,1,3
Y exp add INT+ 2 mul INT- 1 x,exp(2 - x),1,0,1
Y mul INT- 1 exp add INT+ 2 mul INT- 1 x,-exp(2 - x),2,1,2
Y mul x atanh mul INT+ 3 x,x*atanh(3*x),2,0,2
Y add mul div INT- 1 INT+ 1 8 atanh mul INT+ 3 x add mul div INT+ 1 INT+ 6 x mul div INT+ 1 INT+ 2 mul pow x INT+ 2 atanh mul INT+ 3 x,x**2*atanh(3*x)/2 + x/6 - atanh(3*x)/18,7,3,7
Y mul pow x INT+ 5 add INT+ 3 x,x**5*(x + 3),3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 6 mul div INT+ 1 INT+ 7 pow x INT+ 7,x**7/7 + x**6/2,4,2,5
Y mul x add INT+ 1 mul div INT+ 1 INT+ 2 x,x*(x/2 + 1),4,2,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 6 pow x INT+ 3,x**3/6 + x**2/2,4,2,5
Y add x mul x add x atanh x,x*(x + atanh(x)) + x,4,0,4
Y add mul div INT+ 1 INT+ 2 x add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 2 atanh x add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 atanh x,x**3/3 + x**2*atanh(x)/2 + x**2/2 + x/2 - atanh(x)/2,11,5,11
Y add x mul INT+ 1 6 pow x INT+ 3,16*x**3 + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT+ 4 pow x INT+ 4,4*x**4 + x**2/2,4,2,5
Y ln mul INT+ 2 sqrt x,log(2*sqrt(x)),1,0,1
Y add mul div INT- 1 INT+ 2 x add mul x ln INT+ 2 mul div INT+ 1 INT+ 2 mul x ln x,x*log(x)/2 - x/2 + x*log(2),7,3,5
Y mul x tanh INT+ 2,x*tanh(2),2,1,1
Y mul div INT+ 1 INT+ 2 mul pow x INT+ 2 tanh INT+ 2,x**2*tanh(2)/2,3,2,2
Y add mul INT- 5 pow x INT+ 2 mul INT+ 2 x,-5*x**2 + 2*x,4,2,4
Y add pow x INT+ 2 mul div INT- 5 INT+ 3 pow x INT+ 3,-5*x**3/3 + x**2,3,1,4
Y ln mul INT+ 9 pow x INT+ 2,log(9*x**2),1,0,1
Y add mul INT- 2 x mul x ln mul INT+ 9 pow x INT+ 2,x*log(9*x**2) - 2*x,4,1,4
Y mul x pow add x mul x tan x INT- 1,x/(x*tan(x) + x),2,0,2
Y add mul div INT+ 1 INT+ 2 x add mul div INT+ 1 INT+ 2 ln add INT+ 1 tan x mul div INT- 1 INT+ 4 ln add INT+ 1 pow tan x INT+ 2,x/2 + log(tan(x) + 1)/2 - log(tan(x)**2 + 1)/4,6,3,6
Y add pow x INT+ 2 tan INT+ 1,x**2 + tan(1),2,1,2
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul x tan INT+ 1,x**3/3 + x*tan(1),4,2,4
Y add INT- 2 mul INT+ 4 x,4*x - 2,3,2,2
Y add mul INT- 2 x mul INT+ 2 pow x INT+ 2,2*x**2 - 2*x,4,2,4
Y mul x sinh INT+ 2,x*sinh(2),2,1,1
Y mul div INT+ 1 INT+ 2 mul pow x INT+ 2 sinh INT+ 2,x**2*sinh(2)/2,3,2,2
Y add mul INT+ 2 x sinh mul INT+ 2 x,2*x + sinh(2*x),3,1,3
Y add pow x INT+ 2 mul div INT+ 1 INT+ 2 cosh mul INT+ 2 x,x**2 + cosh(2*x)/2,3,1,4
Y add x add pow x INT+ 2 mul INT+ 5 pow x INT- 1,x**2 + x + 5/x,4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 5 ln x mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2/2 + 5*log(x),6,3,7
Y add mul INT+ 2 x cosh mul INT+ 2 x,2*x + cosh(2*x),3,1,3
Y add pow x INT+ 2 mul div INT+ 1 INT+ 2 sinh mul INT+ 2 x,x**2 + sinh(2*x)/2,3,1,4
Y add INT+ 5 mul x exp x,x*exp(x) + 5,3,1,3
Y add mul INT+ 5 x mul add INT- 1 x exp x,5*x + (x - 1)*exp(x),5,2,5
Y add INT+ 1 5 mul INT+ 3 x,3*x + 15,3,2,2
Y add mul INT+ 1 5 x mul div INT+ 3 INT+ 2 pow x INT+ 2,3*x**2/2 + 15*x,4,2,4
Y mul pow x INT+ 2 add x mul INT- 1 cos x,x**2*(x - cos(x)),4,1,5
Y add mul INT+ 2 sin x add mul div INT+ 1 INT+ 4 pow x INT+ 4 add mul INT- 1 mul pow x INT+ 2 sin x mul INT- 2 mul x cos x,x**4/4 - x**2*sin(x) - 2*x*cos(x) + 2*sin(x),10,4,10
Y add INT+ 4 mul x cos x,x*cos(x) + 4,3,1,3
Y add mul INT+ 4 x add mul x sin x cos x,x*sin(x) + 4*x + cos(x),5,1,5
Y mul INT- 1 sin add INT- 2 x,-sin(x - 2),2,1,2
Y cos add INT- 2 x,cos(x - 2),1,0,1
Y mul INT- 1 mul x atan x,-x*atan(x),3,1,2
Y add mul div INT+ 1 INT+ 2 x add mul div INT- 1 INT+ 2 atan x mul div INT- 1 INT+ 2 mul pow x INT+ 2 atan x,-x**2*atan(x)/2 + x/2 - atan(x)/2,7,3,7
Y add x mul x add x asin x,x*(x + asin(x)) + x,4,0,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 4 asin x add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 asin x mul div INT+ 1 INT+ 4 mul x sqrt add INT+ 1 mul INT- 1 pow x INT+ 2,x**3/3 + x**2*asin(x)/2 + x**2/2 + x*sqrt(1 - x**2)/4 - asin(x)/4,12,5,12
Y pow add INT+ 1 pow x INT+ 2 INT- 1,1/(x**2 + 1),1,0,1
Y atan x,atan(x),1,0,1
Y mul INT+ 2 pow add INT+ 3 x INT- 1,2/(x + 3),2,1,2
Y mul INT+ 2 ln add INT+ 3 x,2*log(x + 3),2,1,2
Y mul x add x mul pow x INT- 1 sin x,x*(x + sin(x)/x),4,0,5
Y add mul INT- 1 cos x mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 - cos(x),4,2,5
Y add INT+ 4 mul x sin x,x*sin(x) + 4,3,1,3
Y add mul INT+ 4 x add mul INT- 1 mul x cos x sin x,-x*cos(x) + 4*x + sin(x),6,2,5
Y mul INT+ 4 mul x pow pi INT- 1,4*x/pi,3,2,1
Y mul INT+ 2 mul pow pi INT- 1 pow x INT+ 2,2*x**2/pi,3,2,2
Y add x add pow x INT+ 2 mul INT+ 3 pow x INT- 1,x**2 + x + 3/x,4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 3 ln x mul div INT+ 1 INT+ 3 pow x INT+ 3,x**3/3 + x**2/2 + 3*log(x),6,3,7
Y add mul div INT+ 1 INT+ 2 x mul div INT+ 1 INT+ 2 ln x,x/2 + log(x)/2,4,2,4
Y add mul div INT- 1 INT+ 2 x add mul div INT+ 1 INT+ 4 pow x INT+ 2 mul div INT+ 1 INT+ 2 mul x ln x,x**2/4 + x*log(x)/2 - x/2,7,3,6
Y mul x acos mul INT+ 3 x,x*acos(3*x),2,0,2
Y add mul div INT- 1 INT+ 3 6 acos mul INT+ 3 x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 acos mul INT+ 3 x mul div INT- 1 INT+ 1 2 mul x sqrt add INT+ 1 mul INT- 9 pow x INT+ 2,x**2*acos(3*x)/2 - x*sqrt(1 - 9*x**2)/12 - acos(3*x)/36,8,3,8
Y mul x add x add pow x INT+ 2 sin x,x*(x**2 + x + sin(x)),4,0,4
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 1 INT+ 4 pow x INT+ 4 add mul INT- 1 mul x cos x sin x,x**4/4 + x**3/3 - x*cos(x) + sin(x),8,3,8
Y add mul INT- 1 x mul INT- 1 acos x,-x - acos(x),4,2,4
Y add sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 add mul div INT- 1 INT+ 2 pow x INT+ 2 mul INT- 1 mul x acos x,-x**2/2 - x*acos(x) + sqrt(1 - x**2),6,2,6
Y add mul INT- 2 x cosh x,-2*x + cosh(x),3,1,3
Y add mul INT- 1 pow x INT+ 2 sinh x,-x**2 + sinh(x),3,1,4
Y add div INT+ 3 INT+ 2 x,x + 3/2,2,1,1
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 3 INT+ 2 x,x**2/2 + 3*x/2,4,2,4
Y mul x pow add INT+ 5 x INT+ 3,x*(x + 5)**3,2,0,2
Y add mul INT+ 2 5 pow x INT+ 3 add mul div INT+ 1 INT+ 5 pow x INT+ 5 add mul div INT+ 1 5 INT+ 4 pow x INT+ 4 mul div INT+ 1 2 5 INT+ 2 pow x INT+ 2,x**5/5 + 15*x**4/4 + 25*x**3 + 125*x**2/2,8,4,9
Y add mul INT- 1 sqrt x mul INT- 2 x,-sqrt(x) - 2*x,4,2,4
Y add mul INT- 1 pow x INT+ 2 mul div INT- 2 INT+ 3 pow x div INT+ 3 INT+ 2,-2*x**(3/2)/3 - x**2,4,2,5
Y add mul INT- 2 x asin x,-2*x + asin(x),3,1,3
