 Nguyen-6_0_0,x + tan(x),tensor(0.6504),0.7109996531079412
 Nguyen-6_93_17,cos(x)**4,tensor(0.4616),-0.35990667091537487
 Nguyen-6_93_18,x**2*(x + sin(x)),tensor(0.6336),0.6654524375859572
 Nguyen-6_93_19,3*x**2*sin(x),tensor(0.6311),0.6582680796581595
 Nguyen-6_93_20,x*(x + cos(5)),tensor(0.5421),0.28674931527981173
 Nguyen-6_93_21,x**2 + tan(x),tensor(0.7400),0.8765338684263946
 Nguyen-6_93_22,2*x + cos(x),tensor(0.5676),0.41953420875702696
 Nguyen-6_93_23,x**3 + x + sin(x),tensor(0.6035),0.5684583538374017
 Nguyen-6_93_24,3*x**2 + x,tensor(0.4564),-0.41883233770257866
 Nguyen-6_93_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b8235a00>>
 Nguyen-6_93_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962e82e0>>
 Nguyen-6_93_27,4*acosh(x),tensor(0.),0
 Nguyen-6_93_28,exp(x) + sinh(x),tensor(0.4849),-0.12855240974159
 Nguyen-6_93_29,x*(x + cos(x)),tensor(0.6302),0.6556059092574444
 Nguyen-6_93_30,x**2 + exp(x) + tan(x),tensor(0.4066),-1.129751231516428
 Nguyen-6_93_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018de3c250>>
 Nguyen-6_93_32,-sinh(x),tensor(0.3752),-1.7734370733252574
 Nguyen-6_93_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0aedc0>>
 Nguyen-6_93_34,6*x**3 + sin(x),tensor(0.3289),-3.1642534872771684
 Nguyen-6_93_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b81d29a0>>
 Nguyen-6_93_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bee6bb0>>
 Nguyen-6_93_37,x/sin(x),tensor(0.4279),-0.7868893261447756
 Nguyen-6_93_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c14ea60>>
 Nguyen-6_93_39,9*x,tensor(0.1833),-18.84336141477541
 Nguyen-6_93_40,x/5,tensor(0.5239),0.17432607534473932
 Nguyen-6_93_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01965b4040>>
 Nguyen-6_93_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962b7550>>
 Nguyen-6_93_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962b7790>>
 Nguyen-6_93_44,1/(x + 2),tensor(0.4497),-0.4976875429022991
 Nguyen-6_93_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018def8f40>>
 Nguyen-6_93_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018def8910>>
 Nguyen-6_93_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018def8af0>>
 Nguyen-6_93_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018def8cd0>>
 Nguyen-6_93_49,sin(x)**4,tensor(0.5016),0.012741241661625713
 Nguyen-6_93_50,x**2 + cosh(x),tensor(0.3685),-1.937473436149208
 Nguyen-6_93_51,3*x*tan(x),tensor(0.3430),-2.6694364105802575
 Nguyen-6_93_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dbaeee0>>
 Nguyen-6_93_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dbae370>>
 Nguyen-6_93_54,x*sin(5),tensor(0.3873),-1.5019590981654765
 Nguyen-6_93_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bc6c130>>
 Nguyen-6_93_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bc6c4c0>>
 Nguyen-6_93_57,x*(3*x**2 + x),tensor(0.6163),0.6123709431513236
 Nguyen-6_93_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b84a9520>>
 Nguyen-6_93_59,x*cos(4),tensor(0.4163),-0.9659967256327291
 Nguyen-6_93_60,x**2 + sin(x),tensor(0.6715),0.7607761479815868
 Nguyen-6_93_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962b7820>>
 Nguyen-6_93_62,2*x/5,tensor(0.5566),0.36515782071026737
 Nguyen-6_93_63,sin(x + 4),tensor(0.3843),-1.5677661586142686
 Nguyen-6_93_64,x**2*(x + 2),tensor(0.5133),0.10088211064345354
 Nguyen-6_93_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dbfc190>>
 Nguyen-6_93_66,4*x + sin(x),tensor(0.3332),-3.0058659179738134
 Nguyen-6_93_67,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018be776d0>>
 Nguyen-6_93_68,sin(2*x),tensor(0.7417),0.8786622864392574
 Nguyen-6_93_69,x*sin(1),tensor(0.6401),0.6838083138060913
 Nguyen-6_93_70,-2*x**3/3,tensor(0.4449),-0.5570879394709252
 Nguyen-6_93_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018deab250>>
 Nguyen-6_93_72,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01963e73a0>>
 Nguyen-6_93_73,log(3)*sinh(x),tensor(0.7106),0.8341653474232389
 Nguyen-6_93_74,2*x - sin(x),tensor(0.6894),0.7969692861197191
 Nguyen-6_93_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f0196456d00>>
 Nguyen-6_93_76,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f0196456670>>
 Nguyen-6_93_77,4*x**5,tensor(0.5316),0.22379630665052863
 Nguyen-6_93_78,cos(x + 4),tensor(0.5031),0.024215187660453052
 Nguyen-6_93_79,12,tensor(0.),0
 Nguyen-6_93_80,4*x + exp(x),tensor(0.3028),-4.29971287492144
 Nguyen-6_93_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01965d4dc0>>
 Nguyen-6_93_82,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018df058e0>>
 Nguyen-6_93_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018df05af0>>
 Nguyen-6_93_84,x*(x + 3),tensor(0.5408),0.27873149110542417
 Nguyen-6_93_85,x**2/2 + sin(x),tensor(0.6888),0.7959605961100282
 Nguyen-6_93_86,x*(x + sin(x)) + x,tensor(0.5805),0.47772714600153254
 Nguyen-6_93_87,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b81d2e50>>
 Nguyen-6_93_88,(2*x - 1)**(-2*x + exp(x)),tensor(0.),0
 Nguyen-6_93_89,5*x + cos(x),tensor(0.3176),-3.617537841962122
 Nguyen-6_93_90,3*x + 4,tensor(0.1990),-15.208161435712594
 Nguyen-6_93_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b84a9880>>
 Nguyen-6_93_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f0196368220>>
 Nguyen-6_93_93,-cosh(x),tensor(0.3602),-2.1556668449529592
 Nguyen-6_93_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f019629c8e0>>
 Nguyen-6_93_95,x**3*(x**2 + x),tensor(0.5563),0.36378950643314256
 Nguyen-6_93_96,2*x + sin(x),tensor(0.5458),0.3073435115791947
 Nguyen-6_93_97,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018df05a00>>
 Nguyen-6_93_98,acosh(x + 2),tensor(0.4450),-0.554915158512965
 Nguyen-6_93_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962848e0>>
 Nguyen-6_93_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bee6e50>>
 Nguyen-6_93_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962b7220>>
 Nguyen-6_93_102,4*x*exp(x),tensor(0.2603),-7.071894935436372
 Nguyen-6_93_103,4*x*atanh(x),tensor(0.2409),-8.928742293470178
 Nguyen-6_93_104,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962e82b0>>
 Nguyen-6_93_105,x*(x + sin(x) + 4),tensor(0.3945),-1.3563181618455746
 Nguyen-6_93_106,x*cos(x) + x,tensor(0.7692),0.9099594147579807
 Nguyen-6_93_107,tan(x + 5),tensor(0.0001),-91530475.67422268
 Nguyen-6_93_108,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dbfc430>>
 Nguyen-6_93_109,x*(x + sinh(x)),tensor(0.4485),-0.5125600932122703
 Nguyen-6_93_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bee2fa0>>
 Nguyen-6_93_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018de6a700>>
 Nguyen-6_93_112,6*sin(3*x),tensor(0.2131),-12.640816986514245
 Nguyen-6_93_113,x*cos(x + 5),tensor(0.5334),0.23499954807242351
 Nguyen-6_93_114,x*sinh(x) + 2*x,tensor(0.7411),0.8779668622546043
 Nguyen-6_93_115,1/(x**2 + x),tensor(0.0019),-274759.84536774067
 Nguyen-6_93_116,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962b9fa0>>
 Nguyen-6_93_117,x*acos(x),tensor(0.5363),0.2524800964760223
 Nguyen-6_93_118,x + sinh(x),tensor(0.6957),0.8085988516589988
 Nguyen-6_93_119,x*cos(3) + x,tensor(0.4958),-0.03379729278135657
 Nguyen-6_93_120,x + tan(2),tensor(0.2819),-5.491610230926163
 Nguyen-6_93_121,4*x*asinh(x),tensor(0.3646),-2.0365843641817403
 Nguyen-6_93_122,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bc6c6d0>>
 Nguyen-6_93_123,x**3 + x,tensor(0.7139),0.8394589332321448
 Nguyen-6_93_124,x**2 + sinh(x),tensor(0.7146),0.8404311025175596
 Nguyen-6_93_125,(x + 3)**2,tensor(0.0923),-95.70349466437031
 Nguyen-6_93_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dc2c3d0>>
 Nguyen-6_93_127,cos(x) + tan(x),tensor(0.5612),0.3887295465969951
 Nguyen-6_94_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01963775e0>>
 Nguyen-6_94_1,3*sin(x),tensor(0.5811),0.4804468278054822
 Nguyen-6_94_2,x/4,tensor(0.5318),0.22475080782970636
 Nguyen-6_94_3,x*(x + cos(4)),tensor(0.4172),-0.951002634014692
 Nguyen-6_94_4,x*sinh(x) + x,tensor(0.6789),0.7763408547773327
 Nguyen-6_94_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b83762e0>>
 Nguyen-6_94_6,x + tan(x)**2,tensor(0.5768),0.46170983899766016
 Nguyen-6_94_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dbbcac0>>
 Nguyen-6_94_8,0,tensor(0.),0
 Nguyen-6_94_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dbfcf40>>
 Nguyen-6_94_10,4*x + sin(x),tensor(0.3332),-3.0058659179738134
 Nguyen-6_94_11,-1,tensor(0.),0
 Nguyen-6_94_12,sinh(x) + acos(x),tensor(0.3612),-2.127724032589339
 Nguyen-6_94_13,x*(x + 1) + x,tensor(0.7629),0.9034085221469929
 Nguyen-6_94_14,164*x**5/5,tensor(0.0949),-90.038846435194
 Nguyen-6_94_15,x*cosh(2*x),tensor(0.5452),0.3042191853188445
 Nguyen-6_94_16,x + atanh(x),tensor(0.5834),0.4900174422939463
 Nguyen-6_94_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc0b3520>>
 Nguyen-6_94_18,2*x + asin(x),tensor(0.4999),-0.0009335298015227256
 Nguyen-6_94_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01965b4df0>>
 Nguyen-6_94_20,cos(x + 5),tensor(0.6611),0.7372895718493819
 Nguyen-6_94_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f025c06c940>>
 Nguyen-6_94_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01965bb370>>
 Nguyen-6_94_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962846a0>>
 Nguyen-6_94_24,sqrt(x) + x*acos(x),tensor(0.),0
 Nguyen-6_94_25,x**3 + sin(x),tensor(0.7194),0.847897597945571
 Nguyen-6_94_26,x**2 + x - 1,tensor(0.4953),-0.03796585958511334
 Nguyen-6_94_27,x**4 + x,tensor(0.7003),0.8169005442032689
 Nguyen-6_94_28,x**2*(x + 3),tensor(0.4318),-0.7318387511762283
 Nguyen-6_94_29,x**2*(x + 2),tensor(0.5133),0.10088211064345354
 Nguyen-6_94_30,exp(x) + tan(x),tensor(0.4735),-0.23683357249052994
 Nguyen-6_94_31,x + cos(1),tensor(0.6458),0.6992216209698843
 Nguyen-6_94_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c16f100>>
 Nguyen-6_94_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bedfc10>>
 Nguyen-6_94_34,cos(x + 1)/x,tensor(0.0106),-8639.66574963028
 Nguyen-6_94_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bedf3a0>>
 Nguyen-6_94_36,x + atanh(x),tensor(0.5834),0.4900174422939463
 Nguyen-6_94_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c10f3d0>>
 Nguyen-6_94_38,pi*x**2/2,tensor(0.4771),-0.20109015223868765
 Nguyen-6_94_39,x*(x**2 + x) + x,tensor(0.7508),0.8898199678901032
 Nguyen-6_94_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c073dc0>>
 Nguyen-6_94_41,5*x/4,tensor(0.7228),0.8528939974271271
 Nguyen-6_94_42,x*(x + sin(x)),tensor(0.4617),-0.3598823612948536
 Nguyen-6_94_43,4*x*exp(x),tensor(0.2603),-7.071894935436372
 Nguyen-6_94_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b82d0310>>
 Nguyen-6_94_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018de6a190>>
 Nguyen-6_94_46,-x*asinh(x),tensor(0.4540),-0.4462431199507497
 Nguyen-6_94_47,-x/3,tensor(0.4515),-0.47623446674733283
 Nguyen-6_94_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f0196323310>>
 Nguyen-6_94_49,x**4/4 + sin(x),tensor(0.6703),0.7580600348833106
 Nguyen-6_94_50,2*x**2 + x,tensor(0.5654),0.4094031011258573
 Nguyen-6_94_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018de3c880>>
 Nguyen-6_94_52,x**2 + x*exp(x),tensor(0.5673),0.418060809767016
 Nguyen-6_94_53,2*x**2,tensor(0.4554),-0.42989579077875084
 Nguyen-6_94_54,x*(x + 2),tensor(0.7629),0.9034085221469929
 Nguyen-6_94_55,x*sin(2),tensor(0.6541),0.7202517981392675
 Nguyen-6_94_56,x*cos(1) + x,tensor(0.7593),0.8995585677828251
 Nguyen-6_94_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f0196368d30>>
 Nguyen-6_94_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018deabeb0>>
 Nguyen-6_94_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dc27a30>>
 Nguyen-6_94_60,2*x + sin(x),tensor(0.5458),0.3073435115791947
 Nguyen-6_94_61,x**2 + sinh(x),tensor(0.7146),0.8404311025175596
 Nguyen-6_94_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c1b9af0>>
 Nguyen-6_94_63,x/6,tensor(0.5188),0.13970336622750723
 Nguyen-6_94_64,x**5/5 + x,tensor(0.6855),0.7895758129324626
 Nguyen-6_94_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc1f3a00>>
 Nguyen-6_94_66,7*x/5,tensor(0.7465),0.8846291645642814
 Nguyen-6_94_67,60*x**3,tensor(0.0421),-516.8002661544627
 Nguyen-6_94_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dec7ee0>>
 Nguyen-6_94_69,x*tanh(5),tensor(0.6729),0.7637375128076678
 Nguyen-6_94_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962b7c40>>
 Nguyen-6_94_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018be77e20>>
 Nguyen-6_94_72,x*(3*x + sin(x)),tensor(0.3523),-2.3812617293627407
 Nguyen-6_94_73,-sin(x) + tan(x),tensor(0.5456),0.30646516352488395
 Nguyen-6_94_74,sin(5*x),tensor(0.4262),-0.8130546321720216
 Nguyen-6_94_75,x + tan(1),tensor(0.4051),-1.1557080765709467
 Nguyen-6_94_76,cos(x + 5),tensor(0.6611),0.7372895718493819
 Nguyen-6_94_77,x*(x + 2) + x,tensor(0.5408),0.27873149110542406
 Nguyen-6_94_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f019622e430>>
 Nguyen-6_94_79,-1/2,tensor(0.),0
 Nguyen-6_94_80,x**3 + x,tensor(0.7139),0.8394589332321448
 Nguyen-6_94_81,x,tensor(0.6729),0.7637781036174012
 Nguyen-6_94_82,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dea3880>>
 Nguyen-6_94_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01964a5340>>
 Nguyen-6_94_84,x*(x - tan(x)),tensor(0.4821),-0.1536335974088432
 Nguyen-6_94_85,x*(x + cos(x)) + x,tensor(0.8331),0.9598672627160809
 Nguyen-6_94_86,cos(x + 1),tensor(0.4020),-1.21239904815376
 Nguyen-6_94_87,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bee2550>>
 Nguyen-6_94_88,2*x*tan(1),tensor(0.5117),0.08905424067314527
 Nguyen-6_94_89,sin(x)/5,tensor(0.5211),0.15556445432344712
 Nguyen-6_94_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bc6c5e0>>
 Nguyen-6_94_91,x*exp(3),tensor(0.0825),-122.65306846653098
 Nguyen-6_94_92,x**2*exp(x),tensor(0.5693),0.42780938341121155
 Nguyen-6_94_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f0196396190>>
 Nguyen-6_94_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dec9250>>
 Nguyen-6_94_95,x + cosh(x),tensor(0.4809),-0.16478002247902146
 Nguyen-6_94_96,2*sin(x),tensor(0.7579),0.8979476068717523
 Nguyen-6_94_97,x**4 + sin(x),tensor(0.6780),0.7744664739156256
 Nguyen-6_94_98,x**3 + sin(x),tensor(0.7194),0.847897597945571
 Nguyen-6_94_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018de735e0>>
 Nguyen-6_94_100,x**2 + x + log(x),tensor(0.),0
 Nguyen-6_94_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018de3cac0>>
 Nguyen-6_94_102,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b8070ee0>>
 Nguyen-6_94_103,x*(x + acos(x)),tensor(0.7096),0.8325084138612937
 Nguyen-6_94_104,x*(2*x + 1),tensor(0.5654),0.4094031011258573
 Nguyen-6_94_105,x**3*cos(3),tensor(0.4234),-0.8547004683849282
 Nguyen-6_94_106,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01963c27c0>>
 Nguyen-6_94_107,3*log(x),tensor(0.),0
 Nguyen-6_94_108,asinh(2*x + 1),tensor(0.6170),0.6146519081060651
 Nguyen-6_94_109,2*x*log(x),tensor(0.),0
 Nguyen-6_94_110,x + 5,tensor(0.1660),-24.234589949436984
 Nguyen-6_94_111,x*(x + 3),tensor(0.5408),0.27873149110542417
 Nguyen-6_94_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018de4ef70>>
 Nguyen-6_94_113,x*cosh(x + 5),tensor(0.0143),-4753.939611966258
 Nguyen-6_94_114,sin(x + 3),tensor(0.3942),-1.3612709524631859
 Nguyen-6_94_115,2*x**4*sin(x),tensor(0.5778),0.46627264226585885
 Nguyen-6_94_116,x*(x + 2),tensor(0.7629),0.9034085221469929
 Nguyen-6_94_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018de8a700>>
 Nguyen-6_94_118,x**2 + x + 3,tensor(0.2333),-9.803126141750361
 Nguyen-6_94_119,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01965d40d0>>
 Nguyen-6_94_120,cos(x) + tan(x),tensor(0.5612),0.3887295465969951
 Nguyen-6_94_121,2*x**3/9,tensor(0.5124),0.09450828170941927
 Nguyen-6_94_122,x*asin(x) + 3*x,tensor(0.5321),0.2267395814596157
 Nguyen-6_94_123,x*(x + tan(3)),tensor(0.4775),-0.19716924303134675
 Nguyen-6_94_124,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018de3c580>>
 Nguyen-6_94_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bedfd60>>
 Nguyen-6_94_126,sin(x + 3),tensor(0.3942),-1.3612709524631859
 Nguyen-6_94_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bc5c580>>
 Nguyen-6_95_0,sin(x),tensor(0.6550),0.7226370546413592
 Nguyen-6_95_1,x*(x + 4),tensor(0.4100),-1.0704245115588558
 Nguyen-6_95_2,x**2 + x + tan(x),tensor(0.6763),0.7709751830886481
 Nguyen-6_95_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b8210c70>>
 Nguyen-6_95_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f0196298610>>
 Nguyen-6_95_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f0196284850>>
 Nguyen-6_95_6,2*sin(x),tensor(0.7579),0.8979476068717523
 Nguyen-6_95_7,x*cos(x + 5),tensor(0.5334),0.23499954807242351
 Nguyen-6_95_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dc27850>>
 Nguyen-6_95_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018be78370>>
 Nguyen-6_95_10,4*x**2 + x,tensor(0.3792),-1.6810997349194574
 Nguyen-6_95_11,x**4/2 + exp(x),tensor(0.4609),-0.36845214857891606
 Nguyen-6_95_12,x**2 + x*exp(x),tensor(0.5673),0.418060809767016
 Nguyen-6_95_13,x*(x + acos(x)),tensor(0.7096),0.8325084138612937
 Nguyen-6_95_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01964569d0>>
 Nguyen-6_95_15,2*x + tan(x),tensor(0.4843),-0.13405598355327109
 Nguyen-6_95_16,4*x**2 + x,tensor(0.3792),-1.6810997349194574
 Nguyen-6_95_17,x*cos(4),tensor(0.4163),-0.9659967256327291
 Nguyen-6_95_18,x + atan(x),tensor(0.7487),0.8873975364120745
 Nguyen-6_95_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962e8310>>
 Nguyen-6_95_20,tan(x) + asin(x),tensor(0.6069),0.5805346817875034
 Nguyen-6_95_21,log(x) + tan(x),tensor(0.),0
 Nguyen-6_95_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018becea00>>
 Nguyen-6_95_23,x + cos(x),tensor(0.5474),0.31626694908465436
 Nguyen-6_95_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dec9b50>>
 Nguyen-6_95_25,x*(x + cos(x)),tensor(0.6302),0.6556059092574444
 Nguyen-6_95_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01963c2940>>
 Nguyen-6_95_27,x*exp(x) + sin(x),tensor(0.6831),0.784799817057394
 Nguyen-6_95_28,4*log(x + 2),tensor(0.2841),-5.347238512458036
 Nguyen-6_95_29,x**3*sinh(x),tensor(0.4977),-0.018331830190214227
 Nguyen-6_95_30,2*x + sin(x),tensor(0.5458),0.3073435115791947
 Nguyen-6_95_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018dec96d0>>
 Nguyen-6_95_32,cos(x) + tan(x),tensor(0.5612),0.3887295465969951
 Nguyen-6_95_33,x*(x + 4),tensor(0.4100),-1.0704245115588558
 Nguyen-6_95_34,x**2*sin(x)/2,tensor(0.5311),0.22026110811125932
 Nguyen-6_95_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01964b8d60>>
 Nguyen-6_95_36,x*exp(-x),tensor(0.5399),0.27397446314375384
 Nguyen-6_95_37,cos(x + 2),tensor(0.3861),-1.5284419098017388
 Nguyen-6_95_38,x*cos(4),tensor(0.4163),-0.9659967256327291
 Nguyen-6_95_39,x**4 + sin(x),tensor(0.6780),0.7744664739156256
 Nguyen-6_95_40,x*(-x - 1),tensor(0.3651),-2.0230512099468894
 Nguyen-6_95_41,5*x,tensor(0.3268),-3.2439598825973146
 Nguyen-6_95_42,2*x + exp(x),tensor(0.4295),-0.7640060518040168
 Nguyen-6_95_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bee64c0>>
 Nguyen-6_95_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bee61c0>>
 Nguyen-6_95_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bee6880>>
 Nguyen-6_95_46,1/(x + 3),tensor(0.4810),-0.16388503016490552
 Nguyen-6_95_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f0196396dc0>>
 Nguyen-6_95_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018bee6790>>
 Nguyen-6_95_49,x + 2,tensor(0.3430),-2.669844094219801
 Nguyen-6_95_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01961fafd0>>
 Nguyen-6_95_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01961fa730>>
 Nguyen-6_95_52,x + tan(x)**2,tensor(0.5768),0.46170983899766016
 Nguyen-6_95_53,-3*x + x*log(4),tensor(0.3367),-2.8792331311250927
 Nguyen-6_95_54,x/3,tensor(0.5453),0.3047671454623033
 Nguyen-6_95_55,x*(x + 3) + 2*x,tensor(0.3294),-3.1440594858458466
 Nguyen-6_95_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc1f34f0>>
 Nguyen-6_95_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b84a9a90>>
 Nguyen-6_95_58,x*sin(asinh(x)),tensor(0.5010),0.00794656131866922
 Nguyen-6_95_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc1f3970>>
 Nguyen-6_95_60,sin(x)*cos(x),tensor(0.6063),0.5782697721979313
 Nguyen-6_95_61,-x**2/2 + x,tensor(0.6071),0.5811018802475104
